doc_id,replydate,likes
14047,2016-01-26,1
96547,2016-01-26,4
172218,2016-01-26,7
235993,2016-01-26,2
171664,2016-01-26,3
218897,2016-01-26,2
174970,2016-01-26,4
128884,2016-01-26,1
385220,2016-01-26,5
140164,2016-01-26,1
132772,2016-01-26,3
131142,2016-01-26,2
333838,2016-01-26,1
407423,2016-01-26,1
160730,2016-01-26,2
94938,2016-01-26,1
60815,2016-01-26,3
35064,2016-01-26,2
160315,2016-01-26,3
391891,2016-01-26,1
39477,2016-01-26,1
294084,2016-01-26,2
230794,2016-01-26,4
100687,2016-01-26,1
45063,2016-01-26,2
84460,2016-01-26,3
33062,2016-01-26,4
18894,2016-01-26,1
62938,2016-01-26,3
144493,2016-01-26,1
39477,2016-01-25,3
171664,2016-01-25,17
333838,2016-01-25,6
17749,2016-01-25,4
174970,2016-01-25,17
144493,2016-01-25,6
145864,2016-01-25,6
226211,2016-01-25,2
38241,2016-01-25,1
95939,2016-01-25,7
235993,2016-01-25,2
84460,2016-01-25,1
116013,2016-01-25,1
160315,2016-01-25,1
189579,2016-01-25,4
210156,2016-01-25,2
26403,2016-01-25,1
94938,2016-01-25,1
225254,2016-01-25,2
222907,2016-01-25,1
82051,2016-01-25,7
294084,2016-01-25,3
162475,2016-01-25,15
123102,2016-01-25,1
96547,2016-01-25,12
60815,2016-01-25,1
313110,2016-01-25,1
160730,2016-01-25,4
131142,2016-01-25,2
172218,2016-01-25,6
180401,2016-01-25,1
76535,2016-01-25,2
26707,2016-01-25,1
157793,2016-01-25,5
35064,2016-01-25,4
138525,2016-01-25,1
408061,2016-01-25,1
341385,2016-01-25,1
226735,2016-01-25,2
217681,2016-01-25,6
420827,2016-01-25,1
385220,2016-01-25,1
17527,2016-01-25,1
132772,2016-01-25,2
44096,2016-01-25,1
19860,2016-01-25,2
311894,2016-01-25,2
140164,2016-01-25,5
27048,2016-01-25,5
33062,2016-01-25,3
87429,2016-01-25,2
130160,2016-01-25,1
127601,2016-01-25,1
180401,2016-01-24,5
333838,2016-01-24,1
171664,2016-01-24,5
35064,2016-01-24,1
226211,2016-01-24,2
19860,2016-01-24,5
96547,2016-01-24,2
313873,2016-01-24,1
13280,2016-01-24,1
47323,2016-01-24,1
162475,2016-01-24,3
384913,2016-01-24,1
230794,2016-01-24,1
17749,2016-01-24,3
311894,2016-01-24,1
160730,2016-01-24,5
221226,2016-01-24,1
172218,2016-01-24,1
386268,2016-01-24,1
28575,2016-01-24,2
33062,2016-01-24,4
144493,2016-01-24,2
132772,2016-01-24,2
160315,2016-01-24,2
46057,2016-01-24,2
140164,2016-01-24,1
391891,2016-01-24,1
39477,2016-01-24,2
237255,2016-01-24,1
294084,2016-01-24,1
95939,2016-01-23,5
391891,2016-01-23,1
140164,2016-01-23,3
172218,2016-01-23,2
138525,2016-01-23,1
144493,2016-01-23,1
17749,2016-01-23,3
47323,2016-01-23,2
294084,2016-01-23,2
226211,2016-01-23,2
162475,2016-01-23,1
171664,2016-01-23,3
28575,2016-01-23,2
26707,2016-01-23,1
160315,2016-01-23,1
313873,2016-01-23,1
157793,2016-01-23,3
96173,2016-01-23,2
9830,2016-01-23,1
174970,2016-01-23,2
333838,2016-01-23,2
82051,2016-01-23,1
39477,2016-01-23,1
311894,2016-01-23,2
217681,2016-01-23,2
35064,2016-01-23,1
20451,2016-01-23,3
84460,2016-01-23,3
33062,2016-01-23,1
280792,2016-01-23,1
71601,2016-01-23,1
18894,2016-01-23,1
160730,2016-01-23,1
96547,2016-01-23,2
47144,2016-01-23,1
44958,2016-01-23,1
132772,2016-01-23,1
38241,2016-01-23,1
237255,2016-01-23,1
60815,2016-01-23,2
2410,2016-01-22,1
39477,2016-01-22,2
144493,2016-01-22,3
28575,2016-01-22,1
157793,2016-01-22,2
21463,2016-01-22,1
162475,2016-01-22,3
160730,2016-01-22,1
131142,2016-01-22,1
202029,2016-01-22,1
160315,2016-01-22,3
140164,2016-01-22,1
91569,2016-01-22,1
118893,2016-01-22,1
294084,2016-01-22,1
311894,2016-01-22,2
171664,2016-01-22,5
9830,2016-01-22,1
128884,2016-01-22,3
84460,2016-01-22,2
35064,2016-01-22,1
174970,2016-01-22,4
96547,2016-01-22,6
92125,2016-01-22,1
172218,2016-01-22,3
47144,2016-01-22,1
46057,2016-01-22,2
153932,2016-01-22,2
291298,2016-01-22,1
356512,2016-01-22,5
80258,2016-01-22,1
33062,2016-01-22,1
13280,2016-01-22,3
190139,2016-01-22,1
96173,2016-01-22,1
180401,2016-01-22,1
26707,2016-01-22,1
235330,2016-01-22,1
140605,2016-01-22,1
19860,2016-01-22,1
9830,2016-01-21,1
140164,2016-01-21,2
132772,2016-01-21,1
138525,2016-01-21,2
174970,2016-01-21,4
160315,2016-01-21,3
160730,2016-01-21,2
391891,2016-01-21,1
153932,2016-01-21,1
19860,2016-01-21,2
128884,2016-01-21,10
32522,2016-01-21,1
35064,2016-01-21,1
95939,2016-01-21,3
171664,2016-01-21,3
157793,2016-01-21,1
172218,2016-01-21,2
60815,2016-01-21,1
96547,2016-01-21,3
33062,2016-01-21,1
144493,2016-01-21,5
180401,2016-01-21,9
84460,2016-01-21,1
20451,2016-01-21,1
294084,2016-01-21,4
286563,2016-01-21,2
87358,2016-01-21,1
80258,2016-01-21,1
123102,2016-01-21,1
311894,2016-01-21,2
39477,2016-01-21,2
140164,2016-01-20,1
160730,2016-01-20,2
160315,2016-01-20,3
21802,2016-01-20,1
28575,2016-01-20,2
39477,2016-01-20,1
33062,2016-01-20,3
172218,2016-01-20,2
96547,2016-01-20,3
132772,2016-01-20,1
14694,2016-01-20,1
153932,2016-01-20,1
193400,2016-01-20,1
131142,2016-01-20,2
35064,2016-01-20,1
180401,2016-01-20,11
9830,2016-01-20,1
19860,2016-01-20,4
84460,2016-01-20,1
17749,2016-01-20,3
294084,2016-01-20,2
47144,2016-01-19,2
13280,2016-01-19,1
333838,2016-01-19,2
144493,2016-01-19,7
349126,2016-01-19,1
160315,2016-01-19,3
189579,2016-01-19,2
34348,2016-01-19,1
172218,2016-01-19,1
28575,2016-01-19,1
177088,2016-01-19,1
39477,2016-01-19,1
226735,2016-01-19,1
294084,2016-01-19,6
96547,2016-01-19,4
17749,2016-01-19,3
162475,2016-01-19,3
33062,2016-01-19,1
82051,2016-01-19,1
171664,2016-01-19,1
226211,2016-01-19,1
391891,2016-01-19,1
174970,2016-01-19,1
47105,2016-01-19,1
96547,2016-01-18,3
47144,2016-01-18,1
144493,2016-01-18,1
28575,2016-01-18,2
13280,2016-01-18,1
140164,2016-01-18,1
171664,2016-01-18,2
39477,2016-01-18,1
17749,2016-01-18,2
169853,2016-01-18,1
160730,2016-01-18,1
84460,2016-01-18,6
229440,2016-01-18,1
160315,2016-01-18,3
294084,2016-01-18,1
190139,2016-01-18,2
157793,2016-01-18,1
26707,2016-01-18,1
172218,2016-01-18,1
10068,2016-01-18,2
192367,2016-01-18,1
128884,2016-01-18,1
26403,2016-01-18,1
226211,2016-01-18,2
9830,2016-01-18,3
71601,2016-01-18,1
44958,2016-01-18,1
33062,2016-01-18,3
333838,2016-01-18,1
174970,2016-01-18,3
35064,2016-01-18,1
210156,2016-01-18,1
39477,2016-01-17,7
343380,2016-01-17,1
47144,2016-01-17,2
235251,2016-01-17,1
174970,2016-01-17,1
210156,2016-01-17,1
144493,2016-01-17,6
128884,2016-01-17,1
33062,2016-01-17,8
107957,2016-01-17,1
160730,2016-01-17,6
9830,2016-01-17,1
171664,2016-01-17,2
145838,2016-01-17,1
294084,2016-01-17,4
169526,2016-01-17,1
235330,2016-01-17,1
90931,2016-01-17,1
96547,2016-01-17,5
160315,2016-01-17,1
84460,2016-01-17,1
17749,2016-01-17,4
226840,2016-01-17,1
285922,2016-01-17,1
393008,2016-01-17,2
13280,2016-01-17,1
28575,2016-01-17,1
131142,2016-01-17,1
144493,2016-01-16,4
172218,2016-01-16,3
294084,2016-01-16,6
17749,2016-01-16,1
160315,2016-01-16,3
171664,2016-01-16,3
285410,2016-01-16,1
157793,2016-01-16,1
160730,2016-01-16,2
34348,2016-01-16,1
96547,2016-01-16,1
174970,2016-01-16,1
84460,2016-01-16,2
71601,2016-01-16,1
118277,2016-01-16,2
96173,2016-01-16,2
333838,2016-01-16,1
394112,2016-01-16,1
188270,2016-01-16,1
47105,2016-01-16,1
44958,2016-01-16,1
20451,2016-01-16,1
177088,2016-01-16,2
192367,2016-01-16,2
226840,2016-01-16,1
39477,2016-01-16,3
35064,2016-01-16,1
138525,2016-01-16,1
131142,2016-01-16,3
47144,2016-01-16,1
96547,2016-01-15,2
294084,2016-01-15,5
82051,2016-01-15,3
226735,2016-01-15,2
128884,2016-01-15,2
90931,2016-01-15,1
356512,2016-01-15,1
19860,2016-01-15,1
165607,2016-01-15,1
160730,2016-01-15,1
315787,2016-01-15,1
39477,2016-01-15,2
20451,2016-01-15,2
32130,2016-01-15,3
33029,2016-01-15,1
16705,2016-01-15,1
160315,2016-01-15,1
33062,2016-01-15,1
174970,2016-01-15,2
192367,2016-01-15,3
162475,2016-01-15,2
138525,2016-01-15,1
171664,2016-01-15,2
172218,2016-01-15,2
391891,2016-01-15,4
343380,2016-01-15,1
349042,2016-01-15,1
40799,2016-01-15,1
131142,2016-01-15,2
94189,2016-01-15,1
192367,2016-01-14,1
96173,2016-01-14,2
39477,2016-01-14,11
9830,2016-01-14,1
33062,2016-01-14,1
27296,2016-01-14,2
314342,2016-01-14,2
226211,2016-01-14,1
172218,2016-01-14,1
84460,2016-01-14,1
17749,2016-01-14,1
327461,2016-01-14,1
30340,2016-01-14,1
13280,2016-01-14,1
333838,2016-01-14,1
171664,2016-01-14,6
19860,2016-01-14,1
162475,2016-01-14,1
291298,2016-01-14,1
144493,2016-01-14,3
153932,2016-01-14,2
230794,2016-01-14,2
305719,2016-01-14,1
96547,2016-01-14,2
138806,2016-01-14,2
160315,2016-01-14,3
138525,2016-01-14,5
39477,2016-01-13,7
33029,2016-01-13,2
123102,2016-01-13,3
130160,2016-01-13,1
16705,2016-01-13,3
33062,2016-01-13,3
162475,2016-01-13,6
172218,2016-01-13,2
131142,2016-01-13,4
27584,2016-01-13,1
15303,2016-01-13,1
86772,2016-01-13,1
171664,2016-01-13,8
40799,2016-01-13,1
14047,2016-01-13,1
180397,2016-01-13,1
294084,2016-01-13,2
82051,2016-01-13,1
160315,2016-01-13,3
80258,2016-01-13,2
327461,2016-01-13,1
96547,2016-01-13,3
28575,2016-01-13,2
315787,2016-01-13,2
230794,2016-01-13,1
42919,2016-01-13,1
144493,2016-01-13,2
89493,2016-01-13,1
26403,2016-01-13,1
235251,2016-01-13,1
174970,2016-01-13,3
333838,2016-01-13,1
16914,2016-01-13,1
343380,2016-01-13,1
138525,2016-01-13,1
286563,2016-01-13,1
27296,2016-01-13,1
150983,2016-01-13,2
96173,2016-01-13,1
8999,2016-01-13,2
190139,2016-01-13,1
19734,2016-01-13,1
114050,2016-01-12,1
286563,2016-01-12,3
128606,2016-01-12,1
333838,2016-01-12,3
39477,2016-01-12,2
128884,2016-01-12,1
161561,2016-01-12,1
162475,2016-01-12,2
174970,2016-01-12,5
131142,2016-01-12,3
160315,2016-01-12,7
291298,2016-01-12,1
153932,2016-01-12,3
230794,2016-01-12,3
52953,2016-01-12,2
294084,2016-01-12,4
417,2016-01-12,1
96173,2016-01-12,4
7266,2016-01-12,1
42919,2016-01-12,1
26403,2016-01-12,1
67779,2016-01-12,1
33062,2016-01-12,4
218897,2016-01-12,1
343380,2016-01-12,1
84460,2016-01-12,1
80258,2016-01-12,1
96547,2016-01-12,2
20451,2016-01-12,4
285410,2016-01-12,5
82051,2016-01-12,1
171664,2016-01-12,1
315787,2016-01-12,4
221821,2016-01-12,1
17749,2016-01-12,2
172218,2016-01-12,4
210156,2016-01-12,1
157793,2016-01-12,1
152614,2016-01-12,1
144493,2016-01-12,1
128884,2016-01-11,3
156333,2016-01-11,1
80258,2016-01-11,2
16914,2016-01-11,1
17749,2016-01-11,2
7266,2016-01-11,2
84460,2016-01-11,2
20451,2016-01-11,1
171664,2016-01-11,4
286563,2016-01-11,7
190139,2016-01-11,1
9830,2016-01-11,2
276026,2016-01-11,1
96547,2016-01-11,3
210156,2016-01-11,1
96173,2016-01-11,2
131142,2016-01-11,1
15303,2016-01-11,1
138806,2016-01-11,1
14047,2016-01-11,1
13280,2016-01-11,1
118893,2016-01-11,1
230794,2016-01-11,4
174970,2016-01-11,2
285410,2016-01-11,3
213249,2016-01-11,1
162475,2016-01-11,1
172218,2016-01-11,4
130160,2016-01-11,2
33062,2016-01-11,3
160315,2016-01-11,2
153932,2016-01-11,4
294084,2016-01-11,6
24156,2016-01-11,1
28575,2016-01-11,4
20326,2016-01-10,1
294084,2016-01-10,13
160730,2016-01-10,4
162475,2016-01-10,8
17749,2016-01-10,7
138806,2016-01-10,2
172218,2016-01-10,4
96173,2016-01-10,6
213249,2016-01-10,2
93339,2016-01-10,1
230794,2016-01-10,3
171664,2016-01-10,5
122849,2016-01-10,1
284507,2016-01-10,1
13280,2016-01-10,1
34348,2016-01-10,1
21133,2016-01-10,1
84460,2016-01-10,1
17049,2016-01-10,1
190139,2016-01-10,1
128884,2016-01-10,1
32222,2016-01-10,1
343380,2016-01-10,1
319823,2016-01-10,1
33062,2016-01-10,5
157793,2016-01-10,1
80258,2016-01-10,3
160315,2016-01-10,18
114050,2016-01-10,1
273488,2016-01-10,1
305869,2016-01-10,1
3412,2016-01-10,2
26707,2016-01-10,3
174970,2016-01-10,1
14047,2016-01-10,1
156333,2016-01-10,1
39477,2016-01-10,2
52957,2016-01-10,1
383786,2016-01-10,2
28575,2016-01-10,3
333838,2016-01-10,1
26403,2016-01-10,2
82051,2016-01-10,1
118893,2016-01-10,1
169853,2016-01-10,1
27584,2016-01-10,1
96547,2016-01-10,1
11068,2016-01-10,1
291298,2016-01-10,1
162475,2016-01-09,4
142856,2016-01-09,1
333838,2016-01-09,3
173816,2016-01-09,1
244703,2016-01-09,1
157793,2016-01-09,2
93339,2016-01-09,1
174970,2016-01-09,1
11068,2016-01-09,2
89795,2016-01-09,1
138806,2016-01-09,1
39477,2016-01-09,2
172218,2016-01-09,3
160730,2016-01-09,2
171664,2016-01-09,3
84460,2016-01-09,1
315177,2016-01-09,1
35064,2016-01-09,1
160315,2016-01-09,3
96547,2016-01-09,1
13280,2016-01-09,1
21133,2016-01-09,1
28575,2016-01-09,2
96173,2016-01-09,1
340368,2016-01-09,1
284507,2016-01-09,1
82051,2016-01-09,2
305869,2016-01-09,1
169853,2016-01-09,2
52957,2016-01-09,3
44958,2016-01-09,1
80258,2016-01-09,1
27584,2016-01-09,1
116013,2016-01-09,1
284507,2016-01-08,1
96547,2016-01-08,2
84460,2016-01-08,1
9830,2016-01-08,3
3730,2016-01-08,1
13280,2016-01-08,2
333838,2016-01-08,2
130478,2016-01-08,1
118893,2016-01-08,1
82051,2016-01-08,2
163170,2016-01-08,4
15303,2016-01-08,3
332054,2016-01-08,1
171664,2016-01-08,6
294084,2016-01-08,1
14047,2016-01-08,1
291298,2016-01-08,1
172218,2016-01-08,5
94938,2016-01-08,1
162475,2016-01-08,1
319823,2016-01-08,1
138806,2016-01-08,2
33062,2016-01-08,2
174970,2016-01-08,2
39477,2016-01-08,3
17749,2016-01-08,3
30992,2016-01-08,1
160315,2016-01-08,3
80258,2016-01-08,3
89493,2016-01-08,1
343380,2016-01-08,1
35064,2016-01-08,1
144416,2016-01-07,1
35064,2016-01-07,2
355799,2016-01-07,2
82051,2016-01-07,2
39477,2016-01-07,11
20326,2016-01-07,2
14047,2016-01-07,2
96173,2016-01-07,1
138806,2016-01-07,1
19860,2016-01-07,1
333838,2016-01-07,2
11353,2016-01-07,2
128884,2016-01-07,1
47144,2016-01-07,1
123102,2016-01-07,2
41712,2016-01-07,1
3412,2016-01-07,1
9830,2016-01-07,1
288481,2016-01-07,1
140605,2016-01-07,2
116013,2016-01-07,1
30992,2016-01-07,1
86772,2016-01-07,1
221821,2016-01-07,1
28575,2016-01-07,1
25316,2016-01-07,1
172218,2016-01-07,3
33062,2016-01-07,1
171664,2016-01-07,5
173816,2016-01-07,2
17749,2016-01-07,2
34348,2016-01-07,1
140627,2016-01-07,1
96547,2016-01-07,1
174970,2016-01-07,1
48076,2016-01-07,1
16914,2016-01-07,1
294084,2016-01-07,3
333838,2016-01-06,2
84460,2016-01-06,1
169853,2016-01-06,2
162475,2016-01-06,3
355799,2016-01-06,1
25316,2016-01-06,1
26403,2016-01-06,1
131142,2016-01-06,1
128606,2016-01-06,1
128884,2016-01-06,1
140576,2016-01-06,1
366625,2016-01-06,2
172218,2016-01-06,1
171664,2016-01-06,2
3730,2016-01-06,1
130160,2016-01-06,1
273488,2016-01-06,1
294084,2016-01-06,4
82051,2016-01-06,4
33062,2016-01-06,1
190139,2016-01-06,3
39477,2016-01-06,2
30992,2016-01-06,1
160315,2016-01-06,2
20326,2016-01-06,1
343380,2016-01-06,1
174970,2016-01-06,2
284673,2016-01-06,1
94938,2016-01-06,1
294006,2016-01-06,1
9830,2016-01-05,4
14047,2016-01-05,2
294084,2016-01-05,6
39477,2016-01-05,4
19860,2016-01-05,5
172218,2016-01-05,5
19734,2016-01-05,1
26403,2016-01-05,1
20326,2016-01-05,1
157793,2016-01-05,1
333838,2016-01-05,4
17749,2016-01-05,1
52953,2016-01-05,1
322464,2016-01-05,3
94938,2016-01-05,2
21133,2016-01-05,1
177088,2016-01-05,3
34348,2016-01-05,1
151889,2016-01-05,1
33062,2016-01-04,5
294084,2016-01-04,2
151889,2016-01-04,1
9830,2016-01-04,1
614,2016-01-04,1
93339,2016-01-04,1
352501,2016-01-04,1
171664,2016-01-04,1
333838,2016-01-04,2
213249,2016-01-04,1
39477,2016-01-04,2
94938,2016-01-04,1
14047,2016-01-04,4
315787,2016-01-04,2
26403,2016-01-04,2
64436,2016-01-04,1
35064,2016-01-04,1
160315,2016-01-04,3
82051,2016-01-04,1
172218,2016-01-04,2
41712,2016-01-04,2
17749,2016-01-04,1
33062,2016-01-03,2
294084,2016-01-03,1
39477,2016-01-03,2
162475,2016-01-03,4
310093,2016-01-03,1
284673,2016-01-03,1
213249,2016-01-03,2
26707,2016-01-03,3
17749,2016-01-03,1
171664,2016-01-03,5
160315,2016-01-03,8
235251,2016-01-03,1
343380,2016-01-03,1
291298,2016-01-03,1
352501,2016-01-03,1
94938,2016-01-03,1
172218,2016-01-03,1
9830,2016-01-02,2
315787,2016-01-02,1
157323,2016-01-02,1
41712,2016-01-02,1
213249,2016-01-02,1
352501,2016-01-02,1
21133,2016-01-02,1
84460,2016-01-02,1
160315,2016-01-02,1
33062,2016-01-02,1
162475,2016-01-02,1
26707,2016-01-02,1
17749,2016-01-02,3
151889,2016-01-02,1
82051,2016-01-02,2
171664,2016-01-02,2
39477,2016-01-02,2
322464,2016-01-02,2
172218,2016-01-02,2
126653,2016-01-02,1
294084,2016-01-02,1
153932,2016-01-01,1
17749,2016-01-01,1
94938,2016-01-01,1
310093,2016-01-01,1
9830,2016-01-01,1
294084,2016-01-01,1
315787,2016-01-01,1
171664,2016-01-01,3
151889,2016-01-01,1
343380,2016-01-01,2
333838,2016-01-01,1
52953,2016-01-01,1
157323,2016-01-01,3
96547,2016-01-01,1
172218,2016-01-01,4
315787,2015-12-31,1
39429,2015-12-31,1
284673,2015-12-31,1
294084,2015-12-31,4
96547,2015-12-31,1
17749,2015-12-31,1
172218,2015-12-31,1
33062,2015-12-31,3
162475,2015-12-31,1
39477,2015-12-31,2
174970,2015-12-31,1
273488,2015-12-31,1
286563,2015-12-31,3
153932,2015-12-31,2
310093,2015-12-31,2
28575,2015-12-31,1
347002,2015-12-31,1
11068,2015-12-31,1
170665,2015-12-31,1
89493,2015-12-31,2
144416,2015-12-31,1
343380,2015-12-31,1
33062,2015-12-30,6
172218,2015-12-30,2
21133,2015-12-30,1
284507,2015-12-30,1
315787,2015-12-30,3
160315,2015-12-30,2
305719,2015-12-30,1
151889,2015-12-30,1
131142,2015-12-30,1
347002,2015-12-30,1
9830,2015-12-30,2
39477,2015-12-30,1
121575,2015-12-30,1
82051,2015-12-30,1
294084,2015-12-30,4
93339,2015-12-30,1
171664,2015-12-30,2
235993,2015-12-30,1
171664,2015-12-29,4
9830,2015-12-29,1
21133,2015-12-29,1
174970,2015-12-29,3
294084,2015-12-29,7
33062,2015-12-29,3
160730,2015-12-29,1
343380,2015-12-29,2
284673,2015-12-29,2
94940,2015-12-29,2
160315,2015-12-29,2
287745,2015-12-29,3
126653,2015-12-29,2
151889,2015-12-29,1
230794,2015-12-29,2
225254,2015-12-29,2
13280,2015-12-29,4
39477,2015-12-29,6
1777,2015-12-29,1
172218,2015-12-29,7
93339,2015-12-29,1
3412,2015-12-29,1
94938,2015-12-29,2
149996,2015-12-29,1
332054,2015-12-29,2
273488,2015-12-29,4
162475,2015-12-29,3
235993,2015-12-29,2
333838,2015-12-29,1
61495,2015-12-29,2
131142,2015-12-29,4
216378,2015-12-29,1
128884,2015-12-29,1
313110,2015-12-29,1
96547,2015-12-29,1
284673,2015-12-28,1
39477,2015-12-28,5
171664,2015-12-28,2
33062,2015-12-28,2
131142,2015-12-28,4
343380,2015-12-28,2
160315,2015-12-28,1
128884,2015-12-28,1
230794,2015-12-28,1
280792,2015-12-28,2
26707,2015-12-28,1
284507,2015-12-28,2
315787,2015-12-28,1
333838,2015-12-28,1
174970,2015-12-28,2
35064,2015-12-28,1
343380,2015-12-27,2
352501,2015-12-27,2
39477,2015-12-27,3
235993,2015-12-27,1
172218,2015-12-27,1
273488,2015-12-27,1
294084,2015-12-27,5
235251,2015-12-27,2
276519,2015-12-27,1
96547,2015-12-27,1
160315,2015-12-27,2
190139,2015-12-27,2
123102,2015-12-27,1
35064,2015-12-27,1
131142,2015-12-27,2
229761,2015-12-27,1
213249,2015-12-27,3
33062,2015-12-27,1
213570,2015-12-27,1
60815,2015-12-27,1
340368,2015-12-26,2
171664,2015-12-26,1
31562,2015-12-26,2
213249,2015-12-26,4
130160,2015-12-26,1
172218,2015-12-26,1
17749,2015-12-26,1
131142,2015-12-26,1
284507,2015-12-26,1
294084,2015-12-26,2
315787,2015-12-26,1
39477,2015-12-26,8
19860,2015-12-26,2
157793,2015-12-26,1
216378,2015-12-26,1
160315,2015-12-26,2
128884,2015-12-26,1
20712,2015-12-26,1
174970,2015-12-25,3
343380,2015-12-25,3
17749,2015-12-25,1
294084,2015-12-25,5
287745,2015-12-25,1
130160,2015-12-25,1
171664,2015-12-25,2
39477,2015-12-25,3
315787,2015-12-25,1
229761,2015-12-25,2
162475,2015-12-25,1
41712,2015-12-25,1
284673,2015-12-25,1
118893,2015-12-25,1
93339,2015-12-25,1
305719,2015-12-25,1
20712,2015-12-25,1
217248,2015-12-25,1
308267,2015-12-25,1
170081,2015-12-25,1
82051,2015-12-24,1
162475,2015-12-24,1
276026,2015-12-24,1
294084,2015-12-24,8
284507,2015-12-24,1
160315,2015-12-24,1
17749,2015-12-24,1
21133,2015-12-24,1
131142,2015-12-24,1
128884,2015-12-24,2
233620,2015-12-24,2
3412,2015-12-24,2
35064,2015-12-24,1
47144,2015-12-24,1
313110,2015-12-24,1
39477,2015-12-24,7
94938,2015-12-24,1
171664,2015-12-24,4
305719,2015-12-24,1
13280,2015-12-24,1
172218,2015-12-24,3
87120,2015-12-23,1
280792,2015-12-23,7
17749,2015-12-23,2
39477,2015-12-23,4
305719,2015-12-23,1
47144,2015-12-23,1
21133,2015-12-23,1
177088,2015-12-23,1
160730,2015-12-23,1
273488,2015-12-23,1
172218,2015-12-23,2
146432,2015-12-23,1
278274,2015-12-23,1
229761,2015-12-23,3
294084,2015-12-23,6
333838,2015-12-23,1
171664,2015-12-23,3
170081,2015-12-23,2
276026,2015-12-23,1
284507,2015-12-23,1
160315,2015-12-23,4
218897,2015-12-23,1
162475,2015-12-23,2
37438,2015-12-23,2
34383,2015-12-23,1
310389,2015-12-23,1
17749,2015-12-22,2
174970,2015-12-22,3
286563,2015-12-22,1
18335,2015-12-22,1
160315,2015-12-22,2
235993,2015-12-22,1
280792,2015-12-22,4
227627,2015-12-22,1
199619,2015-12-22,1
153932,2015-12-22,2
294084,2015-12-22,2
276026,2015-12-22,2
35064,2015-12-22,2
19860,2015-12-22,1
171664,2015-12-22,1
172218,2015-12-22,1
94189,2015-12-21,1
160315,2015-12-21,2
171664,2015-12-21,3
174970,2015-12-21,2
128884,2015-12-21,1
162475,2015-12-21,1
3412,2015-12-21,1
93339,2015-12-21,2
323795,2015-12-21,1
218897,2015-12-21,1
294084,2015-12-21,7
172218,2015-12-21,1
19860,2015-12-21,2
21637,2015-12-21,1
235993,2015-12-21,1
157793,2015-12-21,4
19734,2015-12-21,1
39477,2015-12-21,1
33062,2015-12-21,2
308267,2015-12-21,1
177088,2015-12-21,2
151889,2015-12-21,1
94938,2015-12-21,2
333838,2015-12-21,1
9830,2015-12-20,1
162475,2015-12-20,5
41712,2015-12-20,2
39477,2015-12-20,1
127827,2015-12-20,1
157793,2015-12-20,1
315787,2015-12-20,1
172218,2015-12-20,4
280792,2015-12-20,2
171664,2015-12-20,1
294084,2015-12-20,1
13280,2015-12-20,1
128884,2015-12-20,1
276026,2015-12-20,1
151889,2015-12-20,3
123102,2015-12-20,1
19860,2015-12-20,1
310389,2015-12-20,1
174970,2015-12-19,5
123102,2015-12-19,2
128884,2015-12-19,1
11068,2015-12-19,1
315787,2015-12-19,1
319823,2015-12-19,1
235993,2015-12-19,1
276026,2015-12-19,1
9830,2015-12-19,3
19860,2015-12-19,3
280792,2015-12-19,2
294084,2015-12-19,11
112870,2015-12-19,1
39477,2015-12-19,3
33062,2015-12-19,6
160315,2015-12-19,2
17749,2015-12-19,1
144416,2015-12-19,1
172218,2015-12-19,1
160730,2015-12-19,2
157793,2015-12-19,1
171664,2015-12-19,1
105988,2015-12-18,1
160315,2015-12-18,1
199619,2015-12-18,1
17749,2015-12-18,1
333838,2015-12-18,2
39477,2015-12-18,1
94938,2015-12-18,1
294084,2015-12-18,2
140605,2015-12-18,1
162475,2015-12-18,1
218897,2015-12-18,3
37438,2015-12-18,1
276026,2015-12-18,3
123102,2015-12-18,2
128884,2015-12-18,4
172218,2015-12-18,1
206069,2015-12-18,1
174970,2015-12-18,3
171664,2015-12-18,1
32550,2015-12-18,1
96547,2015-12-18,1
315787,2015-12-18,2
162475,2015-12-17,1
280792,2015-12-17,3
341385,2015-12-17,1
276026,2015-12-17,2
19860,2015-12-17,1
294084,2015-12-17,6
288481,2015-12-17,1
315787,2015-12-17,1
171664,2015-12-17,2
35064,2015-12-17,1
334556,2015-12-17,1
312205,2015-12-17,1
13280,2015-12-17,1
152614,2015-12-17,1
130478,2015-12-17,1
229761,2015-12-17,1
327461,2015-12-17,1
9830,2015-12-17,2
325404,2015-12-17,1
14694,2015-12-17,1
40799,2015-12-17,2
222895,2015-12-17,1
39477,2015-12-17,3
221821,2015-12-17,1
160730,2015-12-17,1
118893,2015-12-17,1
37438,2015-12-17,8
257727,2015-12-17,3
172218,2015-12-17,1
33062,2015-12-17,1
174970,2015-12-17,2
18335,2015-12-16,1
28575,2015-12-16,3
39477,2015-12-16,4
37438,2015-12-16,4
87120,2015-12-16,1
17749,2015-12-16,2
333838,2015-12-16,2
21133,2015-12-16,1
12787,2015-12-16,3
26403,2015-12-16,2
105988,2015-12-16,1
294084,2015-12-16,1
9830,2015-12-16,2
153932,2015-12-16,1
221821,2015-12-16,1
40799,2015-12-16,1
174970,2015-12-16,1
172218,2015-12-16,1
288481,2015-12-16,1
52953,2015-12-16,1
160730,2015-12-16,2
151889,2015-12-16,1
19860,2015-12-16,1
222895,2015-12-16,1
35064,2015-12-16,1
14694,2015-12-16,2
